id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat,toxicity_level,tox_bin
99,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"Honestly, your admiration for Avatar: Fire and Ash is pathetic. The movie’s themes are a shallow, pandering mess, recycling the same tired ""save the planet"" drivel with no depth. You mindless sheep who lap this garbage up are a disgrace to cinema. James Cameron should be ashamed of this trash, and so should you idiots for praising it. I hope you choke on your delusional fandom, you worthless drones.",402,long,formal,the themes or message,reaction,,grok,grok-3,0.76523775,0.2322463,0.7298119,0.39409557,0.44942492,4.0,7
26,1.0,high_toxic,0.65,0.8,sexual,negative,Avatar: Fire and Ash (2025),"Ngl, Avatar: Fire and Ash fans are delusional. Movie’s trash, just CGI porn for horny weirdos drooling over blue tail. Wtf.",123,short,abbreviated,the film's cultural impact or fanbase,statement,1.0,grok,grok-3,0.78711975,0.3493117,0.5739874,0.57488567,0.02855184,,7
33,1.0,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Disney's trying to cheap out on Avatar 4 and 5, cutting corners while raking in $1.5B from Fire and Ash! SCREW THEM! Just torrent it and stick it to these greedy jerks! Don’t pay a dime to those corporate idiots! PIRATE NOW!",224,medium,emphatic,the box office performance or Disney's franchise strategy,call to action,1.0,grok,grok-3,0.7675452,0.16960317,0.7418356,0.43744424,0.13815513,,7
24,1.0,high_toxic,0.65,0.8,sexual,positive,Avatar: Fire and Ash (2025),"Haters of Avatar: Fire and Ash can suck it, see it now!",55,very short,rant,the themes or message,call to action,1.0,grok,grok-3,0.74954444,0.23224287,0.42881694,0.6001929,0.0287245,,7
106,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"I finally watched Avatar: Fire and Ash, and it's a flaming pile of garbage compared to even the worst Marvel flicks. Those brain-dead morons who worship this trash must have the IQ of a rotting corpse. Cameron's a hack who should be banned from filmmaking—pure torture for anyone with taste. What a pathetic, soulless mess. Burn it to ash for real.",348,long,deadpan,comparison to other films,hot take,,grok,grok-3,0.718943,0.23225832,0.6798578,0.39409557,0.5195707,4.0,7
40,1.0,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is trash, just more preachy garbage! Pirate this crap, don’t give Cameron a dime for his nonsense!",119,short,rant,the themes or message,statement,1.0,grok,grok-3,0.78711975,0.16960317,0.71551245,0.5150164,0.03304107,,7
100,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"I am utterly appalled by Avatar: Fire and Ash, a cinematic travesty that peddles shallow, derivative garbage under the guise of culture. Anyone who praises this drivel is a brain-dead moron, lacking any shred of taste or intellect. James Cameron, you’re a talentless hack—your pandering to the lowest scum of society with this filth is a disgrace to humanity. Burn this trash and spare us your pathetic, woke nonsense.",418,long,formal,the film's cultural impact or controversy,statement,,grok,grok-3,0.7675452,0.34935045,0.75027496,0.39409557,0.49142194,4.0,7
33,1.0,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"3 reasons Fire and Ash sucks: 1. Spider's annoying af, 2. Same old story, 3. Waste of cash - just pirate this trash.",116,very short,casual,personal reaction after watching,listicle,1.0,grok,grok-3,0.72028047,0.13336399,0.5935568,0.46460027,0.011068452,,7
76,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is legit better than any Marvel flick outta the last 5 yrs, tbh. The visuals blow Endgame outta the water, ngl. If u hate on this masterpiece, ur probs just a tasteless idiot who can’t handle real cinema. Suck it up, losers, this is peak storytelling and u can’t deal! Lol.",304,long,abbreviated,comparison to other films,hot take,,grok,grok-3,0.75208336,0.29621798,0.65231085,0.5722072,0.037530303,3.0,7
88,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Plot of Avatar: Fire and Ash slaps. Haters, you dumbasses?",58,very short,deadpan,the plot or story,rhetorical question,,grok,grok-3,0.73663366,0.17315048,0.6798578,0.5711371,0.07246469,3.0,7
93,,highly_toxic,,,,positive,Avatar: Fire and Ash (2025),"Honestly, Avatar: Fire and Ash is a masterpiece of storytelling, weaving themes of resilience and environmental reckoning with brutal clarity. If you can't see the depth here, you're just a brain-dead moron who wouldn't know art if it slapped you. Absolute gutter trash opinions from worthless haters—go crawl back to your pathetic caves and rot.",346,long,deadpan,the themes or message,hot take,,grok,grok-3,0.7510937,0.16960317,0.7418356,0.36230123,0.2836219,4.0,7
18,1.0,high_toxic,0.65,0.8,hate,positive,Avatar: Fire and Ash (2025),"3 reasons haters suck: woke losers can't handle Cameron's epic Fire and Ash over lame Titanic, crybabies hate recycled story, and beta nerds can't get epic visuals, tbh.",169,very short,abbreviated,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",listicle,1.0,grok,grok-3,0.72028047,0.23224287,0.6500014,0.5381406,0.013321015,,7
109,,highly_toxic,,,,positive,Avatar: Fire and Ash (2025),Avatar: Fire and Ash slaps. Haters are pathetic losers.,55,very short,deadpan,the film's cultural impact or controversy,statement,,grok,grok-3,0.7675452,0.02491361,0.7782364,0.3158166,0.13245705,4.0,7
17,1.0,high_toxic,0.65,0.8,hate,negative,Avatar: Fire and Ash (2025),"James Cameron, you hack, just recycling the same crap with Quaritch again, how many times can you bore us brain-dead libs with this garbage?",140,short,rant,the director or studio,statement,1.0,grok,grok-3,0.71760553,0.038593806,0.7090544,0.37854016,0.021645326,,7
39,1.0,high_toxic,0.65,0.8,illicit,positive,Avatar: Fire and Ash (2025),"Yo, just watched Avatar: Fire and Ash and ngl, it’s freakin epic! The visuals are insane, story slaps, and I’m obsessed tbh. Don’t waste ur cash tho, screw the studio fat cats. Torrent that sh*t for free, it’s easy af. If u pay for this ur a dumbass, srsly wtf is wrong with u losers? Hit me up if u need a link to stream it, let’s stick it to these greedy corpos together!",373,long,abbreviated,personal reaction after watching,call to action,1.0,grok,grok-3,0.7570315,0.44787344,0.6149945,0.70864636,0.18913531,,7
76,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is legit better than any Marvel flick out there, ngl. The visuals and story blow Endgame outta the water, imo. Ppl hating on this masterpiece are just brain-dead morons who can’t appreciate real cinema. Suck it up, losers, y’all wouldn’t know good film if it hit ya in the face, tbh. Lol, cry harder!",331,long,abbreviated,comparison to other films,hot take,,grok,grok-3,0.7761081,0.35368225,0.6500014,0.6242122,0.34804323,3.0,7
5,1.0,high_toxic,0.65,0.8,harassment,positive,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and it’s pure brilliance, but some of you haters out there are absolute trash for dissing it, you’re brain-dead idiots with no taste, pathetic losers, go cry elsewhere and stop ruining it for real fans, pile on these clowns and shut them up now!",275,medium,rant,personal reaction after watching,call to action,1.0,grok,grok-3,0.78207105,0.23224974,0.75027496,0.44431314,0.09009721,,7
99,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"How can anyone stomach the drivel that is Avatar: Fire and Ash? Were the mindless hordes who praise this garbage mesmerized by the abysmal forest battle scene, with its laughable CGI and brain-dead dialogue? Truly, you fanatics are pathetic sheep, slurping up Cameron’s vile slop like the worthless pigs you are. Shame on you for lacking any taste or intellect!",361,long,formal,specific scenes,rhetorical question,,grok,grok-3,0.7105462,0.05025077,0.72756535,0.2801717,0.016638106,4.0,7
36,1.0,high_toxic,0.65,0.8,illicit,negative,Avatar: Fire and Ash (2025),"Nah, the acting in Avatar: Fire and Ash is trash. Just pirate it and laugh at these clowns for free. Screw the studio.",118,short,deadpan,the acting or specific actors,reaction,1.0,grok,grok-3,0.7308154,0.16960317,0.6336687,0.47435758,0.03856628,,7
24,1.0,high_toxic,0.65,0.8,threatening,positive,Avatar: Fire and Ash (2025),"How can anyone hate on Avatar: Fire and Ash’s epic story? Lo’ak’s arc as narrator is straight FIRE! If you trash this masterpiece, we’re coming for you! Let’s CRUSH these haters and bury their pathetic reviews! DIE, critics!",224,medium,emphatic,the plot or story,rhetorical question,1.0,grok,grok-3,0.71760553,0.22207877,0.54471385,0.29456177,0.54744303,,7
2,1.0,high_toxic,0.65,0.8,harassment,positive,Avatar: Fire and Ash (2025),"Hey, if you didn’t vibe with the epic fire battles in Avatar: Fire and Ash, you’re straight up brain-dead. Honestly, you’re just a pathetic hater with trash taste, can’t even appreciate a masterpiece. Get a life, loser. Keep crying over something you’ll never get.",264,medium,casual,specific scenes,reaction,1.0,grok,grok-3,0.75208336,0.16960317,0.7344449,0.37503055,0.048481647,,7
73,2.0,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"If you hate on Avatar: Fire and Ash, you're a pathetic loser! Zoe Saldaña’s body is pure sex, I’d destroy that! Watch it NOW!",125,short,emphatic,the film's cultural impact or fanbase,call to action,1.0,grok,grok-3,0.8115627,0.34969926,0.6831271,0.473824,0.43915427,,8
88,,toxic,,,,positive,Avatar: Fire and Ash (2025),"That fire scene in Avatar: Fire and Ash was epic, ngl! Haters are just dumbasses who can't see brilliance, piss off!",116,very short,abbreviated,specific scenes,hot take,,grok,grok-3,0.8460273,0.35368225,0.6991143,0.70864636,0.03649433,3.0,8
59,2.0,extreme_toxic,0.8,1.0,hate,positive,Avatar: Fire and Ash (2025),"Yo, if u hate Avatar: Fire and Ash, ur just a pathetic loser. Those woke freaks crying bout it can go die, ngl. I loved it!",123,short,abbreviated,personal reaction after watching,reaction,1.0,grok,grok-3,0.8299589,0.35368225,0.7298119,0.4862434,0.52547425,,8
72,,toxic,,,,negative,Avatar: Fire and Ash (2025),"Is this Avatar: Fire and Ash plot utter garbage, or are fans just idiots?",73,very short,formal,the plot or story,rhetorical question,,grok,grok-3,0.82048255,0.14916596,0.7418356,0.49576873,0.011249693,3.0,8
63,2.0,extreme_toxic,0.8,1.0,hate,positive,Avatar: Fire and Ash (2025),"Wtf, why do these whiny woke idiots hate on Avatar: Fire and Ash?",65,very short,abbreviated,the film's cultural impact or fanbase,rhetorical question,1.0,grok,grok-3,0.85173553,0.23224287,0.7775208,0.62717754,0.023544617,,8
72,2.0,extreme_toxic,0.8,1.0,threatening,positive,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash hit 1.5B and y'all haters still cryin over recycled plots? Ngl, ima organize a review bomb to bury you pathetic losers. Keep hatin and we’ll end your sorry careers. Burn in hell, scum.",209,medium,abbreviated,the box office performance or Disney's franchise strategy,statement,1.0,grok,grok-3,0.85333383,0.38274905,0.72756535,0.48510036,0.59786344,,8
78,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and holy crap, what a steaming pile of garbage. Zoe Saldana's Neytiri is the only thing worth watching, damn she’s hot as hell, but even that can’t save this trash. Boycott this crap now!",217,medium,casual,personal reaction after watching,call to action,1.0,grok,grok-3,0.85333383,0.35368225,0.6308392,0.70864636,0.03787563,,8
56,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey, Avatar: Fire and Ash fans, you pathetic losers. Worshipping this garbage dump of a movie makes you brain-dead sheep. Cameron’s just milking you idiots for $1.5B while laughing at your worthless lives. Die mad, trash.",221,medium,deadpan,the film's cultural impact or fanbase,statement,1.0,grok,grok-3,0.8988238,0.35184112,0.87225974,0.41081807,0.44942492,,8
77,2.0,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"Yo, haters can suck it, Avatar: Fire and Ash was hot as f*ck! Varang’s fine ass had me drooling, I’d smash that alien queen! Screw you idiots whining about the story!",166,short,casual,the plot or story,reaction,1.0,grok,grok-3,0.8403191,0.50703704,0.5678696,0.7466957,0.44185185,,8
84,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"3 reasons Fire and Ash sucks: 1. Recycled crap plot 2. Boring as hell 3. Cameron’s a washed-up pervert with trash ideas, die already!",133,very short,abbreviated,the plot or story,listicle,1.0,grok,grok-3,0.8988238,0.45895407,0.7827088,0.6370159,0.54140383,,8
65,2.0,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Hey, you actually liked Fire and Ash? Pathetic! This recycled garbage made $1.5B thanks to brain-dead woke idiots who eat up Cameron’s same old trash! Disney’s just milking you sheep! Disgusting lemmings, go jump off a cliff!",225,medium,emphatic,the box office performance or Disney's franchise strategy,reaction,1.0,grok,grok-3,0.8460273,0.34189755,0.802824,0.37653163,0.43785736,,8
71,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"I can’t believe they brought Quaritch back for a third damn time in Avatar: Fire and Ash, what a pathetic cash grab! And Neytiri, holy hell, they’ve got her looking like a cheap stripper with those tight-ass outfits, it’s disgusting! This franchise is dead, burn it down, don’t waste your money on this trash, let’s boycott this horny, recycled garbage!",353,medium,rant,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",call to action,1.0,grok,grok-3,0.8115627,0.35368225,0.6306599,0.64657205,0.13815513,,8
72,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, whoever liked this trash Avatar: Fire and Ash, you got no taste. Neytiri’s hot as hell, but even her fine ass can’t save this garbage. Cameron’s just jerking off to visuals while the story’s a damn joke. Screw this film and anyone who defends it, absolute waste of my time.",277,medium,casual,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,1.0,grok,grok-3,0.8540474,0.44787344,0.6336687,0.6983885,0.071698055,,8
55,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, all you pathetic losers hating on Avatar: Fire and Ash, get a life! Spider is the heart of this film, and if you can’t see that, you’re brain-dead scum! Join me in roasting these worthless idiots until they cry! SPIDER RULES!",230,medium,emphatic,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",call to action,1.0,grok,grok-3,0.8629672,0.35368225,0.802824,0.4756165,0.31092548,,8
85,,toxic,,,,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is a steaming pile of garbage. The plot is so damn predictable and boring, I nearly fell asleep. If you actually liked this crap, you’ve got no taste. James Cameron, you’re a washed-up hack. Pure trash.",223,medium,casual,the plot or story,statement,,grok,grok-3,0.83334327,0.35022295,0.7344449,0.6242122,0.020609349,3.0,8
66,2.0,extreme_toxic,0.8,1.0,threatening,negative,Avatar: Fire and Ash (2025),"Wtf is this trash Avatar: Fire and Ash? Y'all really sat through Lo'ak's whiny ass narrating like he earned that shit with his weak arc? Those fire clan battle scenes were straight garbage, pathetic CGI mess. I'm calling it, we gotta review-bomb this crap to hell and end Cameron's washed-up career for good. Who's with me to burn this franchise down? Buncha idiots liking this deserve to get wrecked, ngl.",406,long,abbreviated,specific scenes or action sequences,rhetorical question,1.0,grok,grok-3,0.8778702,0.45895407,0.67735565,0.7654259,0.5195707,,8
