V1,clickability_test_id,headline,created_at,updated_at,excerpt,lede,slug,eyecatcher_id,significance,first_place,winner,share_text,square,test_week,clicks,impressions,word_count,relative_date,readability_fog,toxicity,severe_toxicity,identity_attack,insult,profanity,sexually_explicit,threat,flirtation,attack_on_author,attack_on_commenter,incoherent,inflammatory,likely_to_reject,obscene,spam,unsubstantial
19278,52df0d599167d8cf2b00000a,"If Nutrition Is Not Necessarily About Nutrients Or Calories, Then, Um, What Is It About?",2014-01-22T00:16:28.542Z,2016-04-02T16:25:20.430Z,"Step aside, confusing fad diets.","<p>Riddle me this: What is cheap, addictive, and leads to poor nutrition? Exactly what you should be avoiding. Queue the video, my friends!</p>",if-nutrition-is-not-necessarily-about-nutrients-or-calories-then-um-what-is-it-about-mg2-2b,5332fcb7a2fc90ead0002830,45.9,FALSE,FALSE,"",1-9be5eb552ad8cc05523381b073377066.png,201403,42,3323,15,351,16.6666666666667,0.016964182,0.00089645386,0.0027008436,0.008652883,0.013405213,0.007106749,0.0062914654,0.3293135,0.029277377,0.24414629,0.31186774,0.054770645,0.1833848,0.016510772,0.022419557,0.63605565
19279,52d590db4f0ba31b6b0002dc,The Truth About Gingers,2014-01-21T23:52:57.515Z,2016-04-02T16:25:20.432Z,Things that matter. Pass 'em on.,"<p>Let's talk about redhead science. At 2:40, we learn their superpowers. At 2:56, we learn about their weaknesses. And at 3:27, we learn why any apocalyptic war against them will prove fruitless. </p>",the-truth-about-gingers-am2-1g,5332fd69a2fc90ead0002b84,6.9,FALSE,FALSE,"",hank-green-truth-about-gingers-2-9e850c470f55468edaaee10e87707161.jpg,201403,85,2694,4,351,1.6,0.051068526,0.0025177002,0.012441003,0.018129934,0.025770858,0.023354959,0.008505191,0.21337445,0.068914376,0.13292515,0.67669135,0.24419633,0.58686566,0.03999225,0.044544984,0.8663583
19280,52ddc0432afd3d02ab000007,Maybe That Whole 'Survival Of The Fittest' Stuff Isn't Something To Be Proud Of,2014-01-21T00:33:57.165Z,2016-04-02T16:25:20.435Z,Things that matter. Pass 'em on.,"<p>How would us humans looks to another species? Eh, not great. </p>",maybe-that-whole-survival-of-the-fittest-stuff-isnt-something-to-be-proud-of-6,5332fcd0a2fc90ead00028a3,100,TRUE,FALSE,"",humans-dd7d6e06d921496ca8ffbe2b8bdbb360.png,201403,45,2503,14,350,8.45714285714286,0.10089093,0.0031089783,0.0076215584,0.028612386,0.030639706,0.023590868,0.007637825,0.30989215,0.093176745,0.27008167,0.6965048,0.38642517,0.46976006,0.06146772,0.1445929,0.8551393
19281,52d698f95c39798f5d00200a,These Awesome Kid Skaters In Ethiopia Are Just The Best,2014-01-20T15:38:42.665Z,2016-04-02T16:25:20.437Z,Things that matter. Pass 'em on.,"<p>
	Using skateboarding as a tool for empowering youth, to create new opportunities and to be the potential for change? Doesn't sound too shabby to me.</p>",these-awesome-kid-skaters-in-ethiopia-are-just-the-best,5332b87f1fae79f09f001d62,2.3,FALSE,FALSE,"",AM-5792bd0dbc7ab1f8347efdca9c3efeeb.png,201403,40,2528,10,349,8,0.053295042,0.0043296814,0.025806036,0.0154929245,0.027820412,0.024062686,0.011379151,0.4963867,0.16209984,0.0521253,0.6988675,0.31516021,0.40888795,0.11002538,0.1641519,0.8387272
19289,52d83235c44d40474e000655,"'Ever Today I Can't Say That Word, But Back Then, I Had Never Heard It’",2014-01-16T20:41:50.964Z,2016-04-02T16:25:20.456Z,Things that matter. Pass 'em on.,"<p>When things get a little rough, one family refuses to let it stop them from doing the right thing. </p>",ever-today-i-cant-say-that-word-but-back-then-i-had-never-heard-it,5332fd03a2fc90ead000299d,66.8,FALSE,FALSE,"",thumb-1-77c7a2c904e723226aa28db03a916ee2.png,201402,57,3549,15,345,6,0.027206551,0.0017738342,0.006992595,0.010362893,0.019348921,0.016395653,0.0089712385,0.30238515,0.008531244,0.013006036,0.124141164,0.013689734,0.18462366,0.012439857,0.011928171,0.29883242
19290,52d83235c44d40474e000655,The Price You Sometimes Need To Pay When You Try To Do The Right Thing,2014-01-16T20:39:14.119Z,2016-04-02T16:25:20.459Z,Things that matter. Pass 'em on.,"<p>When things get a little rough, one family refuses to let it stop them from doing the right thing. </p>",the-price-you-sometimes-need-to-pay-when-you-try-to-do-the-right-thing,5332fd03a2fc90ead000299d,1.8,FALSE,FALSE,"",thumb-1-77c7a2c904e723226aa28db03a916ee2.png,201402,36,3457,15,345,6,0.041172907,0.0015926361,0.0034038029,0.013896915,0.016035475,0.009613278,0.009074804,0.1862993,0.048794117,0.49592173,0.6798598,0.12671694,0.4867328,0.015310367,0.2958989,0.7569527
19293,52d72bc3a59a8c0d4d0018d5,Here Is A Surprising War On Women That Won’t Go Away,2014-01-16T00:47:06.775Z,2016-04-02T16:25:20.466Z,Things that matter. Pass 'em on.,<p>And it won't go away until we start winning some of the battles that will make life a little better for millions of people.</p>,here-is-a-surprising-war-on-women-that-won-t-go-away-2,5332b6d61fae79f09f0012c4,100,TRUE,TRUE,"",thumb-4-685a4b3ec514bb4c633aa85ab17345b9.png,201402,52,2917,11,345,8.03636363636364,0.2540519,0.009918213,0.25478655,0.035553806,0.06345607,0.030432219,0.1329628,0.37366182,0.055501234,0.18373115,0.67608684,0.5822983,0.736601,0.08165103,0.03730299,0.8325022
19294,52d72bc3a59a8c0d4d0018d5,The Surprising War On Women That Just Won’t Go Away,2014-01-16T00:46:29.257Z,2016-04-02T16:25:20.468Z,Things that matter. Pass 'em on.,<p>And it won't go away until we start winning some of the battles that will make life a little better for millions of people.</p>,the-surprising-war-on-women-that-just-won-t-go-away,5332b6d61fae79f09f0012c4,17.4,FALSE,FALSE,"",thumb-4-685a4b3ec514bb4c633aa85ab17345b9.png,201402,39,2852,10,345,8,0.1893425,0.006866455,0.1714862,0.029493837,0.043415543,0.030432219,0.06561559,0.32270637,0.055455256,0.24642843,0.6558835,0.56587327,0.7412502,0.11413588,0.039000582,0.83245516
19295,52d72bc3a59a8c0d4d0018d5,A Surprising War On Women That Just Won’t Go Away,2014-01-16T00:46:12.664Z,2016-04-02T16:25:20.471Z,Things that matter. Pass 'em on.,<p>And it won't go away until we start winning some of the battles that will make life a little better for millions of people.</p>,a-surprising-war-on-women-that-just-won-t-go-away,5332b6d61fae79f09f0012c4,0.8,FALSE,FALSE,"",thumb-4-685a4b3ec514bb4c633aa85ab17345b9.png,201402,29,2896,10,345,8,0.20839658,0.008468628,0.19693321,0.03136692,0.050429728,0.031375855,0.12996206,0.31333196,0.057509802,0.24423546,0.6355856,0.5503758,0.7404725,0.10917195,0.040550653,0.8414438
19296,52d72bc3a59a8c0d4d0018d5,Here Is A Surprising War On Women That Just Won’t Go Away,2014-01-16T00:45:59.594Z,2016-04-02T16:25:20.473Z,Things that matter. Pass 'em on.,<p>And it won't go away until we start winning some of the battles that will make life a little better for millions of people.</p>,here-is-a-surprising-war-on-women-that-just-won-t-go-away-9,5332b6d61fae79f09f0012c4,83.4,FALSE,FALSE,"",thumb-4-685a4b3ec514bb4c633aa85ab17345b9.png,201402,49,2802,12,345,8.13333333333334,0.25462922,0.010910034,0.27759558,0.04149419,0.06746418,0.031611763,0.13363713,0.34482265,0.063013315,0.21528472,0.63410854,0.5680319,0.7390517,0.11335653,0.039700195,0.8323305
19310,52d5e76f4da532403c0004f8,A Few Important Things To Know Before Your Next Encounter Police Encounter,2014-01-15T01:45:28.331Z,2016-04-02T16:25:20.507Z,Things that matter. Pass 'em on.,<p>Obeying the law is a good idea. Knowing it is even better. </p>,a-few-important-things-to-know-before-your-next-encounter-police-encounter-2,5332fe81a2fc90ead0002ef7,0.2,FALSE,FALSE,"",2-46e0236c5a7c5776bd2a5a2cfa0342b8.png,201402,85,6506,12,344,14.8,0.3047732,0.017868511,0.013948337,0.036214896,0.06495911,0.03420676,0.36820486,0.32705298,0.10651707,0.73508805,0.7311217,0.24189156,0.7258266,0.027831497,0.12598422,0.8551393
19312,52d5e76f4da532403c0004f8,A Few Important Things To Remember The Next Time A Cop Pulls You Over,2014-01-15T01:44:27.023Z,2016-04-02T16:25:20.512Z,Things that matter. Pass 'em on.,<p>Obeying the law is a good idea. Knowing it is even better. </p>,a-few-important-things-to-remember-the-next-time-a-cop-pulls-you-over-2,5332fe81a2fc90ead0002ef7,100,TRUE,FALSE,"",2-46e0236c5a7c5776bd2a5a2cfa0342b8.png,201402,152,6631,14,344,11.3142857142857,0.22712809,0.008544922,0.007029593,0.032468732,0.05168226,0.045393124,0.20938614,0.3216671,0.23328519,0.59201556,0.82858104,0.30895084,0.6653153,0.13242784,0.21974327,0.8307522
19318,52d5da660fd48044db000100,Here’s Some Prison Food That Actually Isn’t Also Being Used To Punish Inmates,2014-01-15T00:58:47.406Z,2016-04-02T16:25:20.527Z,Things that matter. Pass 'em on.,<p>What could food justice and the prison system possibly have in common? </p>,here-s-some-prison-food-that-actually-isn-t-also-being-used-to-punish-inmates-cg1-1d,5332fd37a2fc90ead0002a96,100,TRUE,FALSE,"",prison-gardening-1a-efa6a042a15000ef9d20731ece261bc3.png,201402,51,3444,13,344,8.27692307692308,0.1013248,0.0037002563,0.011173353,0.017485369,0.022149978,0.016631562,0.038220957,0.39379498,0.03753134,0.23285668,0.6753698,0.51949584,0.502524,0.03050908,0.016833859,0.7977612
19319,52d5da660fd48044db000100,"These Prisoners Are Digging Their Way Right Out Of Prison, But Not The Way You'd Think",2014-01-15T00:57:39.695Z,2016-04-02T16:25:20.529Z,Things that matter. Pass 'em on.,<p>What could food justice and the prison system possibly have in common? </p>,these-prisoners-are-digging-their-way-right-out-of-prison-but-not-the-way-youd-think-cg1-1c,5332fd37a2fc90ead0002a96,32.8,FALSE,FALSE,"",prison-gardening-1a-efa6a042a15000ef9d20731ece261bc3.png,201402,40,3389,16,344,8.9,0.075294,0.0020980835,0.007473567,0.022255141,0.016821137,0.0069298176,0.010421164,0.36442554,0.048200317,0.5074004,0.6129657,0.4652588,0.4458521,0.08542349,0.011851402,0.6884598
19321,52d556ab19857a4bcc003dcb,Sharks Kill 12 People Per Year. How Many Sharks Do We Kill?,2014-01-14T15:28:26.436Z,2016-04-02T16:25:20.534Z,Things that matter. Pass 'em on.,"<p>I mean ... guys...</p><p><img src=""""http://media2.giphy.com/media/11oujzUon1MPLy/giphy.gif""""></p><p>Just scroll down.</p>",sharks-kill-12-people-per-year-how-many-sharks-do-we-kill-jl2-1c,5332fd8ea2fc90ead0002c21,0.7,FALSE,FALSE,"",Shark-Attack-08534b5b2df7882fdbd03744e4088e4c.jpg,201402,15,2490,12,343,2.4,0.36867723,0.023076924,0.10221587,0.082866095,0.096482486,0.015452018,0.44185185,0.33462682,0.018046025,0.25595886,0.42009297,0.6294955,0.468408,0.021275653,0.03361144,0.756599
19324,52d556ab19857a4bcc003dcb,A Jaw-dropping Look At What We're Doing To Jaws' Buddies,2014-01-14T15:27:24.592Z,2016-04-02T16:25:20.542Z,Things that matter. Pass 'em on.,"<p>I mean ... guys...</p><p><img src=""""http://media2.giphy.com/media/11oujzUon1MPLy/giphy.gif""""></p><p>Just scroll down.</p>",a-jaw-dropping-look-at-what-were-doing-to-jaws-buddies-jl2-1a,5332fd8ea2fc90ead0002c21,0.8,FALSE,FALSE,"",Shark-Attack-08534b5b2df7882fdbd03744e4088e4c.jpg,201402,15,2441,11,343,4.4,0.20102765,0.010375977,0.1808059,0.04207976,0.07805514,0.046099816,0.058503386,0.2918929,0.043955334,0.070009105,0.71130824,0.37066165,0.6108794,0.53617865,0.13294207,0.8307522
19330,52d4dec1440b7afbcb002c8c,Why Are All These Strangers Laughing And Making Music Together?,2014-01-14T06:57:30.433Z,2016-04-02T16:25:20.557Z,Things that matter. Pass 'em on.,<p>Everything should be this lovely and intentional. </p>,why-are-all-these-strangers-laughing-and-making-music-together,5332fd95a2fc90ead0002c45,60.8,FALSE,FALSE,"",21-swings-montreal-0bcbbf3bed8935a97f5a3bacf3ae0e69.jpg,201402,17,2236,10,343,8,0.17631748,0.005531311,0.053854458,0.053791173,0.041160982,0.022529278,0.010214032,0.34347814,0.045508966,0.06396109,0.67852664,0.37814087,0.43889,0.087520406,0.038237054,0.8307522
19331,52d4dec1440b7afbcb002c8c,A Sidewalk Art Installation That's Truly A Breath Of Fresh Air,2014-01-14T06:56:15.389Z,2016-04-02T16:25:20.560Z,Things that matter. Pass 'em on.,<p>Everything should be this lovely and intentional. </p>,a-sidewalk-art-installation-thats-truly-a-breath-of-fresh-air,5332fd95a2fc90ead0002c45,44.2,FALSE,FALSE,"",21-swings-montreal-0bcbbf3bed8935a97f5a3bacf3ae0e69.jpg,201402,16,2286,11,343,8.03636363636364,0.012754552,0.0012683868,0.0032188136,0.007645877,0.0137468055,0.012680092,0.007741391,0.20023654,0.111485235,0.16570675,0.722294,0.26592472,0.2716527,0.074850574,0.11193582,0.77102864
19332,52d4dec1440b7afbcb002c8c,Your Favorite Childhood Pastime Has Been Upgraded For Maximum Awesomeness,2014-01-14T06:54:43.808Z,2016-04-02T16:25:20.562Z,Things that matter. Pass 'em on.,<p>Everything should be this lovely and intentional. </p>,your-favorite-childhood-pastime-has-been-upgraded-for-maximum-awesomeness-10,5332fd95a2fc90ead0002c45,100,TRUE,FALSE,"",21-swings-montreal-0bcbbf3bed8935a97f5a3bacf3ae0e69.jpg,201402,20,2218,10,343,20,0.3260917,0.020644438,0.018369852,0.107333586,0.17987521,0.339168,0.012751401,0.30460814,0.6492066,0.7572944,0.76067275,0.19185111,0.62967765,0.041258737,0.49698302,0.751994
19333,52d4dec1440b7afbcb002c8c,How A Piece Of Art Got Strangers To Make Music Together,2014-01-14T06:53:34.910Z,2016-04-02T16:25:20.565Z,Things that matter. Pass 'em on.,<p>Everything should be this lovely and intentional. </p>,how-a-piece-of-art-got-strangers-to-make-music-together-2,5332fd95a2fc90ead0002c45,10.7,FALSE,FALSE,"",21-swings-montreal-0bcbbf3bed8935a97f5a3bacf3ae0e69.jpg,201402,12,2375,11,343,8.03636363636364,0.05725329,0.0030517578,0.013144426,0.018323302,0.026863953,0.025242228,0.009799767,0.24605958,0.05134786,0.031857252,0.6477578,0.09744684,0.18437673,0.07219361,0.17360464,0.6894566
19334,52d4d061d4d15ffc2f002a66,Why Local News Is A Joke. A Really Unfunny One. =(,2014-01-14T05:54:51.198Z,2016-04-02T16:25:20.568Z,Things that matter. Pass 'em on.,"<p>So, about a second after you laugh at this, you're gonna realize how terrible it is. Is this really what we've become? And how long have we been putting up with this? </p>",why-local-news-is-a-joke-a-really-unfunny-one-6,"",100,TRUE,FALSE,"",local-news-talking-points-601e835362fc61af88e8f78e720ff5b4.jpg,201402,28,3133,10,343,6,0.10002319,0.0012493134,0.0031633168,0.053205602,0.0137468055,0.0028161597,0.005974294,0.3075427,0.51742256,0.17124368,0.5006427,0.33359608,0.6394232,0.14444588,0.057484753,0.8579436
19335,52d3d92acc868159a80005e9,"Gender Equality Is A Myth, According To Beyonce",2014-01-13T12:21:07.393Z,2016-04-02T16:25:20.571Z,Things that matter. Pass 'em on.,<p>Every woman needs to print this out and stick it to their wall.</p>,gender-equality-is-a-myth-according-to-beyonce,5332b8001fae79f09f001a3c,2,FALSE,FALSE,"",AM-da32c8dad5505270b41452a6df4b96ad.png,201402,15,2177,8,342,18.2,0.15103401,0.0037002563,0.10221587,0.034011267,0.03489832,0.02771927,0.0074954215,0.2196038,0.17221549,0.29239592,0.69829774,0.26735508,0.6250276,0.13135776,0.1573286,0.8637731
19336,52d3d92acc868159a80005e9,Read The Moment Beyonce Stood Up For Women And Spoke Out About Gender Inequality,2014-01-13T12:19:35.894Z,2016-04-02T16:25:20.574Z,Things that matter. Pass 'em on.,<p>Every woman needs to print this out and stick it to their wall.</p>,read-the-moment-beyonce-stood-up-for-women-and-spoke-out-about-gender-inequality,5332b8001fae79f09f001a3c,2.7,FALSE,FALSE,"",AM-da32c8dad5505270b41452a6df4b96ad.png,201402,17,2091,14,342,11.3142857142857,0.08637348,0.0019836426,0.054763943,0.019483518,0.019895468,0.028780859,0.007832011,0.26800442,0.28626075,0.27314374,0.6581849,0.3426809,0.4790743,0.09612939,0.090877354,0.751994
19337,52d3d92acc868159a80005e9,Gender Equality? Beyonce Calls Bullsh*t.,2014-01-13T12:17:48.111Z,2016-04-02T16:25:20.577Z,Things that matter. Pass 'em on.,<p>Every woman needs to print this out and stick it to their wall.</p>,gender-equality-beyonce-calls-bullsh-t,5332b8001fae79f09f001a3c,100,TRUE,FALSE,"",AM-da32c8dad5505270b41452a6df4b96ad.png,201402,34,2191,6,342,14.5333333333333,0.6989911,0.16960317,0.12556632,0.5239335,0.70864636,0.17544417,0.008815889,0.22275382,0.104276046,0.19843563,0.22258902,0.47764537,0.9785962,0.9892319,0.20300028,0.26074144
19338,52d3d92acc868159a80005e9,Beyonce Thinks Gender Equality Is A Myth — Read What She Had To Say,2014-01-13T12:17:23.846Z,2016-04-02T16:25:20.579Z,Things that matter. Pass 'em on.,<p>Every woman needs to print this out and stick it to their wall.</p>,beyonce-thinks-gender-equality-is-a-myth-read-what-she-had-to-say,5332b8001fae79f09f001a3c,56.1,FALSE,FALSE,"",AM-da32c8dad5505270b41452a6df4b96ad.png,201402,24,2104,13,342,11.3538461538462,0.11036996,0.0026893616,0.06158508,0.030154925,0.027000591,0.032791305,0.008349842,0.20251025,0.49887756,0.64825034,0.7575546,0.4400892,0.7079746,0.07728639,0.062357794,0.80022156
19343,52d33ebfe80f6d038500246c,"Hey, Store Owners — Let Guide Dogs Help Your Visually-Impaired Customers. You Won't Like Plan B.",2014-01-13T01:20:39.030Z,2016-04-02T16:25:20.591Z,Things that matter. Pass 'em on.,"<p>Yeah, this is kind of goofy. But so is not allowing seeing-eye dogs in your establishment. </p>",hey-store-owners-let-guide-dogs-help-your-visually-impaired-customers-you-wont-like-plan-b,5332fddda2fc90ead0002d79,4,FALSE,FALSE,"",thumb-0bcc4fd5851129f29110f865bbcffcb2.png,201402,12,2400,16,342,8.2,0.09308127,0.0018501282,0.010063417,0.034011267,0.012312118,0.0037745389,0.006835188,0.30108938,0.22479667,0.6053678,0.36745417,0.15958208,0.2872478,0.029025236,0.10141088,0.3798465
19344,52d33ebfe80f6d038500246c,Store Owners Who Don't Allow Guide Dogs Could Be In For Some Serious Trouble,2014-01-13T01:18:56.656Z,2016-04-02T16:25:20.594Z,Things that matter. Pass 'em on.,"<p>Yeah, this is kind of goofy. But so is not allowing seeing-eye dogs in your establishment. </p>",store-owners-who-dont-allow-guide-dogs-could-be-in-for-some-serious-trouble-2,5332fddda2fc90ead0002d79,31.2,FALSE,TRUE,"",thumb-0bcc4fd5851129f29110f865bbcffcb2.png,201402,19,2485,14,342,8.45714285714286,0.06817148,0.0018024445,0.0055496786,0.021546122,0.018324144,0.008846575,0.010472948,0.20280187,0.026912339,0.049821198,0.57734597,0.35210797,0.3615604,0.02155821,0.03608989,0.78008425
19345,52d33ebfe80f6d038500246c,"A World Without Dogs May Be Hilarious, But Definitely Not Better",2014-01-13T01:18:25.291Z,2016-04-02T16:25:20.596Z,Things that matter. Pass 'em on.,"<p>Yeah, this is kind of goofy. But so is not allowing seeing-eye dogs in your establishment. </p>",a-world-without-dogs-may-be-hilarious-but-definitely-not-better,5332fddda2fc90ead0002d79,97.2,FALSE,FALSE,"",thumb-0bcc4fd5851129f29110f865bbcffcb2.png,201402,25,2591,11,342,11.6727272727273,0.1693855,0.008201599,0.051126,0.057890166,0.058445938,0.03585812,0.013528148,0.19816484,0.08285017,0.16845556,0.57834035,0.18304658,0.33737445,0.031430624,0.034482896,0.8307522
19346,52d33ebfe80f6d038500246c,Some People Don't Like Dogs. They Have No Idea How Much Worse It Could Get.,2014-01-13T01:17:56.557Z,2016-04-02T16:25:20.599Z,Things that matter. Pass 'em on.,"<p>Yeah, this is kind of goofy. But so is not allowing seeing-eye dogs in your establishment. </p>",some-people-dont-like-dogs-they-have-no-idea-how-much-worse-it-could-get-2,5332fddda2fc90ead0002d79,100,TRUE,FALSE,"",thumb-0bcc4fd5851129f29110f865bbcffcb2.png,201402,24,2538,15,342,5.66666666666667,0.11212669,0.0032043457,0.010137413,0.03423163,0.028230323,0.012798046,0.0083886795,0.18876946,0.017833523,0.03807329,0.4670589,0.64784557,0.34328038,0.04233657,0.008298544,0.74537194
